image_path,text
all/654.png,Instead Mr. Macmillan will rely on a
all/655.png,time the Prime Minister has offered
all/656.png,hand-picked team under the leadership of
all/657.png,"Commonwealth Relations Secretary , that they wish to be kept"
all/658.png,countries can arrange for observers to advise the British
all/659.png,"in touch in London . Three of them - Canada , Australia ,"
all/660.png,meeting in London on Monday . Once the Common
all/661.png,"Seven Commonwealth countries have told Mr. Sandys ,"
all/662.png,negotiating team .
all/663.png,New Zealand - will have strong delegations at an opening
all/664.png,"for negotiations in a fortnight's time , these Commonwealth"
all/665.png,Market's Council of Ministers draws up the procedure
all/666.png,his days as Britain's chief UN dele-
all/667.png,son Dixon has a wide reputation as
all/668.png,is represented by Sir Roderick Barclay
all/669.png,"Food , and Fisheries . The Foreign Office"
all/670.png,"tary at the Ministry of Agriculture ,"
all/671.png,gate . Second in command is Mr.
all/672.png,The team is composed of experienced
all/673.png,negotiators in several fields . Sir Pier-
all/674.png,a skilful backstage negotiator since
all/675.png,"Eric Roll , 53-year-old Deputy Secre-"
all/676.png,negotiations should be held .
all/677.png,"Market Commission , or wherever the Six decide"
all/678.png,"the Commonwealth Relations Office , Sir William"
all/679.png,"he goes to Brussels , headquarters of the Common"
all/680.png,"( Treasury ) , and Mr. G. H. Andrew ( Board of Trade ) ."
all/681.png,Other leading members are : Sir Henry Lintott from
all/682.png,"Corell-Barnes ( Colonial Office ) , Mr. G. R. Bell"
all/683.png,They will accompany Mr. Heath next month when
all/684.png,fated to fly into trouble abroad . Last year it was
all/685.png,Some of the problems were reviewed yesterday at a
all/686.png,"the riots in Istanbul , which enlivened the NATO"
all/687.png,"meeting in Paris between M. Couve de Murville , French"
all/688.png,a man with troubles enough back home - seems
all/689.png,Council meeting .
all/690.png,"Foreign Minister , and Mr. Heath . MR. Selwyn Lloyd -"
all/691.png,Now we have the strikes and demonstrations in
all/692.png,Ghana coinciding with the meeting of the Com-
all/693.png,monwealth Economic Consultative Council - the
all/694.png,ter Mr Lloyd and his 24-strong delegation landed
all/695.png,"Stores , the largest in town ."
all/696.png,first to be held in Africa . Only a few hours af-
all/697.png,demonstrated outside the British-owned Kingsway
all/698.png,"at Accra this morning , hundreds of shop assistants"
all/699.png,including a compulsory savings scheme which the
all/700.png,Ghana Government introduced in July . Ghana's strong
all/701.png,"man is not here to face the storm . President Nkrumah ,"
all/702.png,having made his contribution to the neutrals' conference
all/703.png,The stores had been hit by the same strike wave
all/704.png,"in Belgrade , has resumed his holiday on the Black"
all/705.png,"week . Root of the discontent : The austerity Budget ,"
all/706.png,will return .
all/707.png,Sea and no one here professes to know when he
all/708.png,that has paralysed the port of Takoradi for the past
all/709.png,But in his absence his chief lieutenants have
all/710.png,been raised against the strikers and is now beginning
all/711.png,not let him down . The strong arm of authority has
all/712.png,"of the people is the supreme law "" ) reports : "" The"
all/713.png,Government has been urged to take immediate ac-
all/714.png,"to tell . Today's Ghanaian Times ( motto : "" The welfare"
all/715.png,"tion to deal ruthlessly with the strikers . """
all/716.png,"Nkrumah's Convention Party "" after powerful addresses"
all/717.png,becomes an offence punishable with imprisonment
all/718.png,essential services and ensure food supplies . Thus it
all/719.png,the Government adequate power to maintain all
all/720.png,"for anyone who "" publishes a report likely to cause"
all/721.png,others . Strong deeds followed strong words . In Takoradi
all/722.png,"by Comrades Krobo Edusei , Tawia Adamafio , "" and"
all/723.png,The urge came from a conference of activists of
all/724.png,"alarm or prejudicial to public safety . """
all/725.png,"a "" limited state of emergency "" was declared , giving"
all/726.png,Accra ?
all/727.png,"strikers gave in , but in Takoradi , the chief storm centre ,"
all/728.png,Government react when the strikers demonstrated in
all/729.png,on anyone convicted of sabotage . These stern measures
all/730.png,police and 16 armoured cars . And how did the
all/731.png,"they are still holding out despite the presence of 1,400"
all/732.png,And up to ten years' imprisonment can be imposed
all/733.png,had the desired effect today at Kumasi where the
all/734.png,""" If you have not dispersed by ten o'clock , "" he"
all/735.png,drove up to the Kingsway Stores and faced the
all/736.png,a posse of police arrived and in less than
all/737.png,two minutes the crowd had gone .
all/738.png,"At 9.40 Mr. Edusei , Minister of Transport and pro-"
all/739.png,"demonstrators , most of them shopgirls in overalls ."
all/740.png,"told them , ' the police will act . ' At five to ten"
all/741.png,"bably the toughest man in Mr. Nkrumah's team ,"
all/742.png,Commonwealth was an occasion worthy of his presence .
all/743.png,After all it was Mr. Nkrumah who suggested that this
all/744.png,year the Economic Consultative Council should meet
all/745.png,thought that the muster from the 13 States of the
all/746.png,the President back from his travels it might have been
all/747.png,in Accra .
all/748.png,* enough
all/749.png,"If the threatened "" counter-revolution "" was not * to bring"
all/750.png,yesterday . It said pressure was being put on
all/751.png,"disarming Committee of 100 , the Committee claimed"
all/752.png,"Minister , to do the honours as host , in which capacity"
all/753.png,"It has been left , however , to Mr. Goka , Ghana's Finance"
all/754.png,openly intimidating members of Earl Russell's nuclear-
all/755.png,members and associates all over the country .
all/756.png,he held a reception tonight in Accra's Ambassador
all/757.png,"Hotel . POLICE , on direct orders from the Cabinet , are"
all/758.png,with the committee was going too far ; another
all/759.png,was not .
all/760.png,"to pass the time of day "" ; Supporters had"
all/761.png,"people "" on no pretext whatsoever , except"
all/762.png,that anti-apartheid agitation was
all/763.png,going out of action ; Police were visiting
all/764.png,"all right , but support for the committee"
all/765.png,It alleged : Phones were being tapped and
all/766.png,been warned - one that his connection
all/767.png,committee members will appear at Bow-street
all/768.png,Mr. Clark .
all/769.png,"today , including Lord Russell , Lady Russell ,"
all/770.png,by plain-clothes men . Committee-member Mr. George
all/771.png,"Clark commented at a Press conference : "" The"
all/772.png,"most extraordinary things are happening . "" Fifty"
all/773.png,A third man's house was watched for four days
all/774.png,"Lord Boyd-Orr , the Rev. Michael Scott , and"
all/775.png,"packing a case , at his Chelsea home"
all/776.png,"yesterday . His secretary , American-born"
all/777.png,"Mr. Ralph Schoenman , said :"
all/778.png,"putting his affairs in order , and"
all/779.png,"are "" likely to persevere in such unlawful"
all/780.png,the peace and for inciting a breach
all/781.png,should not be bound over for disturbing
all/782.png,They are required to show why they
all/783.png,"conduct . "" Lord Russell , 89 , was"
all/784.png,of the peace . The summonses say they
all/785.png,"hopes to be allowed to do some writing . "" Back at"
all/786.png,"members tried a "" plant "" call on suspect phone . They"
all/787.png,discussed a sit-down at Watford at 5.30 p.m. - none
all/788.png,"probably mean jail and , though frail , he is very fit and"
all/789.png,"the Press conference , Mr. Clark said two committee"
all/790.png,will take the rigours of prison in his stride . He
all/791.png,""" He is not going to agree to be bound over . That will"
all/792.png,was planned but police turned up .
all/793.png,longer accepted the good faith of Mr. Kenneth
all/794.png,Sir Roy Welensky said today that he no
all/795.png,Federal Parliament in Salisbury .
all/796.png,of lawlessness among UNIP supporters went
all/797.png,until he was outlawed in 1959 . The record
all/798.png,Party was a monster as vicious as the Zambia
all/799.png,said that Mr. Kaunda's United National Independence
all/800.png,"back a long way , Sir Roy told the"
all/801.png,"Kaunda . Sir Roy , Federal Rhodesian Prime Minister ,"
all/802.png,"National Congress , which was led by Mr. Kaunda"
all/803.png,He cited cases in which hundreds of UNIP supporters
all/804.png,the UNIP - were convicted last month in the
all/805.png,charges of creating disturbances . During the first
all/806.png,had been arrested or convicted since last year on
all/807.png,than 500 people - 167 of them members of
all/808.png,three weeks of the present trouble 287 incidents
all/809.png,had been reported in Northern Rhodesia . More
all/810.png,Northern Province alone .
all/811.png,Kaunda's repeated statements that all he is
all/812.png,"Sir Roy . "" I am now compelled to say that"
all/813.png,"had stimulated violence , but he had done"
all/814.png,""" Against this background must be taken Mr."
all/815.png,"doing is in the name of non-violence , "" said"
